datetime|timestamp|message|author|hash
2025-06-05 08:42:10 +0200|1749105730|Switch to FAST_ANSWERS parameter set in exploration|Pieter Kuppens|2890324a5f61393e5fba37907130edd119c1910c
2025-06-05 09:04:29 +0200|1749107069|proj: progress update|Pieter Kuppens|eea6aee216897f2fd0978b4c9bbccd252ce5a805
2025-06-05 09:39:21 +0200|1749109161|docs: STORY-002 refinement|Pieter Kuppens|717f5226e932d632f1115b44409d9bb4188844f8
2025-06-05 10:11:42 +0200|1749111102|TASK-006: document loader|Pieter Kuppens|e4a713268ea5da34ca7a79365395c55ec524c099
2025-06-05 13:10:28 +0200|1749121828|TASK-009: document loader testing|Pieter Kuppens|11f34c0ab317434c4ebf8d9b0e0b870ac3c76f13
2025-06-05 16:04:54 +0200|1749132294|FEAT-002 refinement|Pieter Kuppens|b53ce0c76f3c56aa4fcace552286a1c260bdb4ad
2025-06-05 16:12:28 +0200|1749132748|chore: add pytest to default dependencies to prevent some pre-commit & github action issues|Pieter Kuppens|d22ece87dbe6c9f9dda74ff22580b441bb8bde49
2025-06-06 08:30:14 +0200|1749191414|chore: project golden rules update for coding with AI Coding Assistants|Pieter Kuppens|6848f786992991c171bd6e00c5fdd08c1d49f6d5
2025-06-06 09:27:43 +0200|1749194863|project: sprint-demo management|Pieter Kuppens|4df48207c63f82396406bc33361ca25714e42e28
2025-06-06 10:05:29 +0200|1749197129|chore: demo templating improvements|Pieter Kuppens|32a4a951f22c812acb3b82dafc399a40c738c430
2025-06-06 10:27:59 +0200|1749198479|chore: semantic search demo story linking|Pieter Kuppens|03fec5e675d1814c9688614ddc82a9dd0c96a943
2025-06-06 11:19:30 +0200|1749201570|UI: task definitions|Pieter Kuppens|e7db8f7b7f2bb6e9e2ea8cf76b04aaed290aad70
2025-06-06 13:14:08 +0200|1749208448|TASK-006 & TASK-022: UI for document upload with backend app receivers.|Pieter Kuppens|5f506f15317edcc541ca67310263029f2e5279e5
2025-06-06 14:46:33 +0200|1749213993|docs: add initial versions of technical documentation|Pieter Kuppens|2a73ea352d4ab97bd9cd04aeb96a66ba1c770bf4
2025-06-06 16:37:30 +0200|1749220650|Add docker compose and vector store manager (#14)|Pieter Kuppens|c891e0ef206b21aca1c7ad5d9ec67011aa1e73a8
2025-06-06 20:52:32 +0200|1749235952|feat: enable selectable RAG parameter sets|Pieter Kuppens|aefc4ba520bd2eee87d2355411e5d8f0cd626bea
2025-06-06 21:52:40 +0200|1749239560|fix: enhance logging in file ingestion|Pieter Kuppens|9daf3390e5c7a3fd247b0d78394228367910dcf1
2025-06-06 22:33:35 +0200|1749242015|fix: file ingestion progress not showing because of UI starvation|Pieter Kuppens|3aab2e2107d24ad7662ff7b843089fe7b0a2473b
2025-06-06 22:34:01 +0200|1749242041|ui: compact representation of selected parameters|Pieter Kuppens|4cbab62ffadca446602961373699fd3d352fc436
2025-06-07 08:21:59 +0200|1749277319|Implement RAG parameter selection and backend processing (#15)|Pieter Kuppens|02e338328cda13f20de0e6734867ff2e0944376b
2025-06-07 09:25:29 +0200|1749281129|Update AGENTS.md with practical implementation details and internet access for package installation as per SCRATCH.md task|Pieter Kuppens|170f49086c1231e47cbabffc5ea316b00fc59a5a
2025-06-07 09:26:25 +0200|1749281185|docs: technical CODEX description|Pieter Kuppens|f6a07bd85f95fc48e8ba56b32ba8676f6bf1b9c4
2025-06-07 09:28:11 +0200|1749281291|Codex/implement document embedding with UI uploads (#16)|Pieter Kuppens|bacaa0a7bc2830201450f1d9e905a983117a0b73
2025-06-07 09:29:17 +0200|1749281357|Merge branch 'codex/implement-document-embedding-with-ui-uploads'|Pieter Kuppens|2ba9c39ca79ba3933652368de8878d66c6ec17f8
2025-06-07 10:58:40 +0200|1749286720|test: add some test data that will not be gitignored|Pieter Kuppens|f2c80f26173d403925176290ec231ed75056017a
2025-06-07 12:06:14 +0200|1749290774|Add PDF embedding utilities and tests|Pieter Kuppens|66e8334db47adc1b0c642360493a59baf57b296d
2025-06-07 12:44:49 +0200|1749293089|feat(auth): add authentication service and frontend login|Pieter Kuppens|63c9110a00729c0a3ff1d19035d1619d88556c20
2025-06-07 17:56:12 +0200|1749311772|chore: jupyter-notebook cursor rules (applied)|Pieter Kuppens|80354a3f7322cf9284ce94eb3ae5b2cc2d2de2ff
2025-06-07 23:02:44 +0200|1749330164|analysis: compare embeddings in two notebooks|Pieter Kuppens|10a66cc60ec41a1355f5cbc6f1966bc323ab661d
2025-06-07 23:22:31 +0200|1749331351|exploration: initial exploration of PDF document chunking with FAST_ANSWERS chunking|Pieter Kuppens|0290446553c9a8cf1e770b421e954124e56a8362
2025-06-08 09:15:54 +0200|1749366954|Install dev packages and update setup docs|Pieter Kuppens|bde00916de28f0b8fed543a2b9017bff54142a2f
2025-06-08 14:12:15 +0200|1749384735|chore: factor out chunking from embedding|Pieter Kuppens|d0974f11b65c5c6ca65cd3c43d452ea94bde66bd
2025-06-08 14:12:44 +0200|1749384764|chore: factor out chunking from embedding part 2|Pieter Kuppens|7aa3ef96cd7534f9679e5cf07c70f0dfbf7e121a
2025-06-08 14:48:26 +0200|1749386906|chore: feedback integration cursor rule|Pieter Kuppens|d407ab9dfd469139dd1864da10ea4b07fd2c8c6a
2025-06-08 09:15:54 +0200|1749366954|Install dev packages and update setup docs|Pieter Kuppens|a41392f442b09dcf7f6761d1259be760a0bdab07
2025-06-08 14:12:15 +0200|1749384735|chore: factor out chunking from embedding|Pieter Kuppens|efc7c7b0346a64dd08c4e865ec99b97df2094f5b
2025-06-08 14:12:44 +0200|1749384764|chore: factor out chunking from embedding part 2|Pieter Kuppens|7a072af5487478f001cf9776466cc63e5e778203
2025-06-08 14:48:26 +0200|1749386906|chore: feedback integration cursor rule|Pieter Kuppens|ce8c2467c6c49ad40c15fcc4dcdfb8e3a07bc3c2
2025-06-08 14:54:13 +0200|1749387253|Merge branch 'codex/refactor-jupyter-notebooks-and-remove-duplication' into codex/explore-processing-and-analysis-of-pdf-with-embeddings|Pieter Kuppens|33b2143594c5d633f310f00e7f81f74e51e33692
2025-06-08 14:59:01 +0200|1749387541|Merge pull request #20 from pkuppens/codex/explore-processing-and-analysis-of-pdf-with-embeddings|Pieter Kuppens|da7372e55c7ced637b6c9ec18383d8f2caf50554
2025-06-08 15:00:41 +0200|1749387641|Merge remote-tracking branch 'origin/main' into codex/implement-flexible-frontend-authentication|Pieter Kuppens|08df4b3df9ae675a84a3384fd3caef8ebcee4c7c
2025-06-08 18:02:10 +0200|1749398530|auth: start implement login with Google/Microsoft|Pieter Kuppens|332a653b7965fe2ea10303f701733e97fe89d275
2025-06-08 19:21:36 +0200|1749403296|docs: reorganize project and technical documentation|Pieter Kuppens|7bf4fe4316fc066330fe040e20f7e1929bdf230a
2025-06-08 19:42:30 +0200|1749404550|feat: enhance authentication flow and logging create account|Pieter Kuppens|795216b81b9a3775a7340d1f84e48e566aee2f8b
2025-06-08 20:18:25 +0200|1749406705|Merge pull request #18 from pkuppens/codex/implement-flexible-frontend-authentication|Pieter Kuppens|e819957609e6ad6637a7df319ce60c3fb2187b6e
2025-06-08 22:35:10 +0200|1749414910|Fix tests setup and offline instructions|Pieter Kuppens|e15cc95ced4a832797b2d9cf91ab247cfe45934c
2025-06-08 22:36:15 +0200|1749414975|Merge pull request #21 from pkuppens/codex/fix-test-failures-and-environment-setup|Pieter Kuppens|b336f2d938f1e64aa51d543492d299a5044408b5
2025-06-08 20:43:02 +0200|1749408182|chore: new cursor rule to sync documentation and code|Pieter Kuppens|10ec635b18d7eac07cbc4f16a4eb0dcc4f36b8e7
2025-06-08 20:44:18 +0200|1749408258|chore: file wasnt saved|Pieter Kuppens|c7e6f0f17991ad0492ab9e72b9e1d1edfcef80b6
2025-06-08 22:31:11 +0200|1749414671|test: auth_service|Pieter Kuppens|a00bd4d7700acd92daf7a4983763e2cbb4ac8243
2025-06-08 22:35:10 +0200|1749414910|Fix tests setup and offline instructions|Pieter Kuppens|1490750a70e0ac4287a0c2fb0a8ccab854522160
2025-06-08 22:32:18 +0200|1749414738|embedding generator now processes all 144 pages of the test document|Pieter Kuppens|34a758eb2e84ecb1364cae274e91c7af8489f22e
2025-06-08 23:12:49 +0200|1749417169|Fix tests setup and offline instructions|Pieter Kuppens|5f679ff0d2ce25ccbbcb36da79767a93d6cded26
2025-06-09 08:22:19 +0200|1749450139|fix: setup embedding models for offline environments like github actions|Pieter Kuppens|d6728bb629cccbf9d82c0a2eb3eadfdaa084e2cb
2025-06-09 08:40:07 +0200|1749451207|fix: setup embedding test error that only occurred on github actions|Pieter Kuppens|d4c83f375ebae3927c04dc41bda1961e8f1724d9
2025-06-09 10:56:18 +0200|1749459378|Add query endpoint and PDF preview UI|Pieter Kuppens|740458ae0776da549ad8d75a17bf245881c62456
2025-06-09 16:16:42 +0200|1749478602|UI: connect the UI query search to the backend|Pieter Kuppens|ed6861e37b9cd57a1e9b0f8faebc6a720c568277
2025-06-09 16:56:22 +0200|1749480982|security: introduce new cursor rule after finding CDN issues|Pieter Kuppens|08b84755d0daa9e1df43eeba13709d7d6c86d7eb
2025-06-09 19:00:08 +0200|1749488408|fix: frontend now showing PDF preview on on-prem config|Pieter Kuppens|e8c1c86643b3cdf2da5251935c71c78c89abd066
2025-06-10 09:08:22 +0200|1749539302|fix: github actions tests did not have uploaded_files folder.|Pieter Kuppens|8fad9e84de814c145ec50b935387c7a8e1c4bb2e
2025-06-10 12:22:41 +0200|1749550961|test: RAG Demo works on Learning Langchain upload|Pieter Kuppens|52912c4f678440e88d82ec3be15078d7b1047a2e
2025-06-10 14:10:07 +0200|1749557407|Merge pull request #22 from pkuppens/codex/implement-document-search-with-preview-feature|Pieter Kuppens|5ccbc04167fe26a01f4e2a609dcefcb60aeeea37
2025-06-10 14:43:33 +0200|1749559413|TASK-002: refinement|Pieter Kuppens|597994c125503ef2a4d7d58a7c5bb456fc6361b3
2025-06-10 16:36:56 +0200|1749566216|refactor: restructure project layout - Move backend and frontend into src directory - Reorganize auth_service and rag_pipeline under backend|Pieter Kuppens|f2afdab6c6e8fdc2d5044cf80d9ea696bc252257
2025-06-10 16:37:08 +0200|1749566228|refactor: update imports and paths for new project structure - Update pyproject.toml for new src layout - Adjust test imports|Pieter Kuppens|a38d09db74d41982ca1c7cc4c4333a535c1fef56
2025-06-10 16:37:19 +0200|1749566239|docs: update documentation for new project structure - Add Docker technical documentation - Add project structure documentation - Update task documentation|Pieter Kuppens|ca7be028b0da621ec5784efbc06c779cc826a8e2
2025-06-10 16:37:29 +0200|1749566249|docker: update Docker configuration for new project structure - Add .dockerignore - Update main Dockerfile - Update docker-compose.yml - Add backend Dockerfile|Pieter Kuppens|f1c3e2c9b0e3d9c50ee674a5ad16b2268378a059
2025-06-10 16:37:56 +0200|1749566276|chore: remove old frontend directory - Files have been moved to src/frontend/frontend|Pieter Kuppens|95141a64eb2f4fdd04e5c59dba48e8fe97f185cf
2025-06-10 16:39:12 +0200|1749566352|chore: remove old backend directories src/auth_service and src/rag_pipeline after migration to src/backend|Pieter Kuppens|c1ed7e60dda30269d6c8f9ca581f2fab676c14b4
2025-06-11 07:12:57 +0200|1749618777|fix entrypoint imports and add param set test|Pieter Kuppens|ac41c220cb8e1896263c309e5dd283fb726fa227
2025-06-11 07:26:08 +0200|1749619568|fix: imports in pyproject  project scripts|Pieter Kuppens|33c6bf8c4d6f6d30d505154e265f18827ccad9a3
2025-06-11 07:46:13 +0200|1749620773|ruff check|Pieter Kuppens|88930b570efe3994d190719b9ec1cee3cd2b3bd1
2025-06-11 09:02:36 +0200|1749625356|Merge pull request #23 from pkuppens/codex/fix-relative-import-issues-in-pyproject-scripts|Pieter Kuppens|c899b4de50622950d15be5964009b364b2632bba
2025-06-11 13:06:07 +0200|1749639967|Add PDF inspection utilities and tests|Pieter Kuppens|1000a72f8b475fb79b5b1899b1fd883d6a283a68
2025-06-11 13:20:46 +0200|1749640846|ruff: whitespace fixes|Pieter Kuppens|63109849e76ecae5160aa69127912f96747fa9d0
2025-06-11 13:39:27 +0200|1749641967|Merge branch 'codex/create-python-tools-for-pdf-conversion,-chunking,-and-embedd' into feature/restructure-project-layout|Pieter Kuppens|454f0c0ad1819d6ee214f6d186e0d37d297ad104
2025-06-11 14:34:54 +0200|1749645294|refactor: move frontend directory|Pieter Kuppens|13de5668bb2ea3fc3fbf553a0b48cc504051da65
2025-06-11 15:24:48 +0200|1749648288|fix: page numbering in PDF for reference with react-pdf|Pieter Kuppens|d282805914d1cee557edc1aa2087fc97cf99f94d
2025-06-11 15:36:38 +0200|1749648998|chore: improve vibe coding with better assertions and checks before coding completes|Pieter Kuppens|05ba12b6519eacb923d5791940f43f196af1cc58
2025-06-11 16:36:11 +0200|1749652571|fix: didn't put learninglangchain in repo, so skip tests these tests in cloud|Pieter Kuppens|c3026f7937339b4d3481897023a4e84d8a657f0d
2025-06-11 19:30:14 +0200|1749663014|fix: describe project directory structure|Pieter Kuppens|58e7dacd4cb06f710ac2791983330e8d6bca78d4
2025-06-11 20:11:42 +0200|1749665502|chore: python version for dev sync to 3.13.2 on dev PCs|Pieter Kuppens|ce8f0d75f1c10eb84d52183cc013f7c0d9575ffd
2025-06-11 22:19:38 +0200|1749673178|chore: pre-commit hook|Pieter Kuppens|a0524a14e3af91197a7a1999425b86db749962c1
2025-06-12 08:22:22 +0200|1749709342|chore: add GitHub issue templates|Pieter Kuppens|6232ef3c5afbf94aa3a57ef453d50aea94a6beea
2025-06-12 08:23:50 +0200|1749709430|Merge branch 'main' into codex/complete-story-001.md-and-update-tasks|Pieter Kuppens|ad2382cdcbf2855fa162c05d68f4e2b6c448c1f6
2025-06-12 08:40:14 +0200|1749710414|fix: pytest failed in codex, improved dependency management|Pieter Kuppens|1b2d508e323ae953e4508fa5fa77455f1a33c816
2025-06-12 08:46:27 +0200|1749710787|Merge pull request #26 from pkuppens/codex/complete-story-001.md-and-update-tasks|Pieter Kuppens|5a9eba550dac95f8506dcf2c57507ea4196b8f8f
2025-06-12 10:28:11 +0200|1749716891|chore: codex environment improvement|Pieter Kuppens|05e0ab5bc6c23e1bcb9b43cd6dd3b4fd34a51883
2025-06-12 10:31:28 +0200|1749717088|fix: syntax error in script|Pieter Kuppens|e74f69d6fee27c17cbd3c0f22729b4f0ae64a732
2025-06-12 10:50:53 +0200|1749718253|chore: ruff|Pieter Kuppens|8e6acf0e604a82d6dedd4a01a7c90366a6cff129
2025-06-12 10:53:40 +0200|1749718420|docs: expand semantic search demo|Pieter Kuppens|fbe90284e32434e364716b13c779336927acdef1
2025-06-12 10:55:57 +0200|1749718557|Merge remote-tracking branch 'origin/codex/complete-demo-flow-for-presentation'|Pieter Kuppens|4c757247fac638b238ea5b4b1edcb94c20b0dddd
2025-06-12 10:59:07 +0200|1749718747|codex: skip slow tests on workspace start|Pieter Kuppens|9f70a36b8e0a3f08d089bbc0053615e11cb5a8bc
2025-06-12 11:32:19 +0200|1749720739|FEAT-003: document provider modules|Pieter Kuppens|465dfe1c98226178b7e2b6cd88fe853bcc89f2cd
2025-06-12 14:07:10 +0200|1749730030|test: test plan cursor rule and initial test plans|Pieter Kuppens|8c410abd8c1973f4ebf5cac7a79c5c8e65cae7d2
2025-06-12 14:26:18 +0200|1749731178|Update README.md with app preview|Pieter Kuppens|25a40166e88e15c1a05547a6ce72c37dbab3469b
2025-06-12 14:59:22 +0200|1749733162|test: disable internet tests on github|Pieter Kuppens|27fcbceb78a4a37ffd2e5ade8802d79c1093af9f
2025-06-12 15:05:07 +0200|1749733507|UI: better PDF page linking|Pieter Kuppens|b1897d25aff4d00914ad9e8e9681b746b6d8e0e0
2025-06-12 15:39:03 +0200|1749735543|UI: Hover text with full chunk|Pieter Kuppens|b7427c2a883dbf535178c880a2b1e27f929236bd
2025-06-12 15:40:26 +0200|1749735626|refactor: unify chunking and embedding|Pieter Kuppens|c058fe7c004a9dc1168281e30af73802bee18562
2025-06-12 15:43:13 +0200|1749735793|Merge pull request #28 from pkuppens/codex/review-and-implement-tasks-for-feat-files|Pieter Kuppens|bac40fe69a5cc387b24661c31e75cc7625d1f3f6
2025-06-12 19:02:32 +0200|1749747752|Rename top_n to top_k and document network tests|Pieter Kuppens|6b6c056496a17718d0edca3e6e932ebdeda5e715
2025-06-13 10:58:38 +0200|1749805118|fix: tests|Pieter Kuppens|c5a688a82f0366b405532c1d397455f1364e893f
2025-06-13 13:28:34 +0200|1749814114|exploration: top_k comparison 5 and 50 results (performance and its top 5 are equal)|Pieter Kuppens|3fcd742b4ca0fd9b2e0f07cb739a4f6ea5d1ff7c
2025-06-13 13:54:19 +0200|1749815659|fix: setup_notebook imports, and explore unrelated queries|Pieter Kuppens|8d36cd6f1239892f796f9c96db76b366605fd28e
2025-06-13 13:58:36 +0200|1749815916|Merge main into feature branch, resolve test marker conflict|Pieter Kuppens|b3f0e77937d60abc64279803d3b9484ebc6beaeb
2025-06-13 14:41:20 +0200|1749818480|fix: tests and merge fix|Pieter Kuppens|8ff4bda3b2076fb0ea15d6a09117cc560146d1e3
2025-06-13 14:58:59 +0200|1749819539|fix: unify huggingface cache to limit storage|Pieter Kuppens|18b410f2c3d15f7bc6962017ffdc0d0032226eee
2025-06-13 15:18:04 +0200|1749820684|fix: cache: "pip" issue break github action?|Pieter Kuppens|199d9fd04d02d2d874072f38642c4fc760f5d937
2025-06-13 15:36:02 +0200|1749821762|fix: try fix github action|Pieter Kuppens|a2b5f9647c20eca896d6eef9307d8b8338d3135b
2025-06-13 16:11:05 +0200|1749823865|fix: tests in CICD|Pieter Kuppens|c95863221d856bcfb61077fb47c7e0d7f9715148
2025-06-13 17:15:09 +0200|1749827709|fix: remove test mock call assertions that are too sensitive|Pieter Kuppens|ed60cbb0d245571cb9301dda946759ef84e1bbb8
2025-06-13 19:01:28 +0200|1749834088|fix: ruff whitespace|Pieter Kuppens|44c84f42f7347ca901aa04c321c617b460d303be
2025-06-13 19:51:30 +0200|1749837090|Merge pull request #29 from pkuppens/codex/create-jupyter-notebook-for-top-n-answers-analysis|Pieter Kuppens|df1c2e97f61c0b573e40ab287dc0ccc13b4b48f8
2025-06-13 09:28:54 +0200|1749799734|Add upload script and tests|Pieter Kuppens|5ea9c8df92dcf3be5d12188f8e8b7fc5b37a5207
2025-06-13 22:16:16 +0200|1749845776|docx: chunking and preview snippet, no DOCXViewer yet.|Pieter Kuppens|8c379e491b881fc7e42bcceb9639e5bda778f08c
2025-06-14 10:57:55 +0200|1749891475|Merge pull request #31 from pkuppens/codex/create-document-upload-script-with-api-support|Pieter Kuppens|347e05a4b69a01089e6e552e97268dfc94caddea
2025-06-14 11:58:40 +0200|1749895120|feat(frontend): support text previews and copy|Pieter Kuppens|98301f7579567ffd63f4c4f00b1ae7fc2d0ea7ac
2025-06-14 14:10:53 +0200|1749903053|Mark internet-dependent tests|Pieter Kuppens|92b068df3f03262f9d384a400a76c5bd316b3f58
2025-06-14 14:11:00 +0200|1749903060|Improve offline test handling and add viewer test pages|Pieter Kuppens|bab60f5fb49b7501d2257740717d702c10601d27
2025-06-14 16:19:04 +0200|1749910744|fix: uploaded file not present|Pieter Kuppens|a67d832d0aef471d08162f663943f3cac533a527
2025-06-14 16:25:36 +0200|1749911136|Merge pull request #32 from pkuppens/codex/update-demo-with-enhanced-file-preview-features|Pieter Kuppens|e3037ae3888b8d54bcab7266878c7687973e9589
2025-06-14 17:32:29 +0200|1749915149|feat: expand upload script|Pieter Kuppens|2aeba4c1550f4f11d2d6bc9fceeea449a0a68887
2025-06-16 13:41:00 +0200|1750074060|UI: Frontend fixes for upload progress|Pieter Kuppens|11972f49435267f34ab89d24023e02f8de8165b9
2025-06-16 14:46:41 +0200|1750078001|Merge pull request #33 from pkuppens/codex/implement-document-upload-script-with-additional-options|Pieter Kuppens|30857d15d85545711c2f1a7f0423195eda55070d
2025-06-16 19:31:00 +0200|1750095060|Implement parameter-aware duplicate detection|Pieter Kuppens|16795da77b8d6d3346b4cbdf554c07b993e0511a
2025-06-16 21:06:48 +0200|1750100808|create 30 second ping to keep websocket alive|Pieter Kuppens|6e544a2f6909b50bb56786b55c5d4b1bd62bab4b
2025-06-17 11:17:53 +0200|1750151873|docs: add high-level requirements and planning|Pieter Kuppens|eb3dbfc8330056cf57a9e34d85f1e427c36912a8
2025-06-17 11:24:34 +0200|1750152274|Merge pull request #35 from pkuppens/codex/update-top-level-project-documentation|Pieter Kuppens|47834434c06b3714f3121f849a11dd86cce67257
2025-06-17 13:34:42 +0200|1750160082|refactor api into smaller files|Pieter Kuppens|ca981704946d52a776c75c96089070d339238a9d
2025-06-14 17:32:29 +0200|1749915149|feat: expand upload script|Pieter Kuppens|e6de34e818a779e8609ec2fc376245c46d5cdf70
